experiment_id,timestamp,run_id,image_name,image_size,image_dimensions,payload_size_bytes,method_name,color_channels,theoretical_capacity_bytes,capacity_utilization_ratio,success,error,processing_stages,actual_image_shape,image_size_bytes,actual_message_size,message_entropy,compressed_size_bytes,tree_size_bytes,total_payload_size,compression_ratio,compression_efficiency,encrypted_size_bytes,encryption_overhead,total_embedded_size,embedding_rate,psnr_db,mse,max_pixel_error,message_integrity,bit_error_rate,character_accuracy,total_time,psnr_per_channel,psnr_std
20260116_212128,2026-01-16T21:31:37.433006,baboon_2048_25_DWT_DCT_grayscale,baboon,2048,2048x2048,25,DWT_DCT_grayscale,1,471859,5.298192892368271e-05,True,,"{'image_loading': 0.16437268257141113, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.11311054229736328, 'embedding': 1.623030424118042, 'quality_analysis': 0.16898441314697266, 'extraction': 1.3018720149993896, 'decryption_decompression': 0.1125633716583252}","(2048, 2048)",4194304,25,3.753269689515107,13,718,735,0.034013605442176874,-28.4,848,145,880,0.000209808349609375,64.34296467442523,0.02392125129699707,6.0,True,0.0,1.0,3.483933448791504,,
20260116_212128,2026-01-16T21:31:41.064144,baboon_2048_50_DWT_DCT_grayscale,baboon,2048,2048x2048,50,DWT_DCT_grayscale,1,471859,0.00010596385784736542,True,,"{'image_loading': 0.18754911422729492, 'message_generation': 0.002038240432739258, 'compression': 0.0, 'encryption': 0.10700845718383789, 'embedding': 1.707045078277588, 'quality_analysis': 0.1785564422607422, 'extraction': 1.3058533668518066, 'decryption_decompression': 0.10871076583862305}","(2048, 2048)",4194304,50,4.063144940981576,27,943,974,0.0513347022587269,-18.48,1136,194,1168,0.000278472900390625,63.02306750171152,0.03241705894470215,6.0,True,0.0,1.0,3.596761465072632,,
20260116_212128,2026-01-16T21:31:44.675981,baboon_2048_100_DWT_DCT_grayscale,baboon,2048,2048x2048,100,DWT_DCT_grayscale,1,471859,0.00021192771569473085,True,,"{'image_loading': 0.17302203178405762, 'message_generation': 0.0, 'compression': 0.002007722854614258, 'encryption': 0.1127934455871582, 'embedding': 1.5213069915771484, 'quality_analysis': 0.15931057929992676, 'extraction': 1.264369010925293, 'decryption_decompression': 0.10605168342590332}","(2048, 2048)",4194304,100,4.172990526954634,54,1078,1136,0.0880281690140845,-10.36,1328,224,1360,0.000324249267578125,62.43170024635176,0.03714585304260254,6.0,True,0.0,1.0,3.3388614654541016,,
20260116_212128,2026-01-16T21:31:48.027181,baboon_2048_250_DWT_DCT_grayscale,baboon,2048,2048x2048,250,DWT_DCT_grayscale,1,471859,0.0005298192892368271,True,,"{'image_loading': 0.19119000434875488, 'message_generation': 0.002010345458984375, 'compression': 0.0, 'encryption': 0.15686845779418945, 'embedding': 1.7532789707183838, 'quality_analysis': 0.16845321655273438, 'extraction': 1.25754976272583, 'decryption_decompression': 0.11295127868652344}","(2048, 2048)",4194304,250,4.410014710941875,140,1393,1537,0.16265452179570591,-5.148,1824,319,1856,0.0004425048828125,61.044445932872975,0.051125288009643555,6.0,True,0.0,1.0,3.644247055053711,,
20260116_212128,2026-01-16T21:31:51.689782,baboon_2048_500_DWT_DCT_grayscale,baboon,2048,2048x2048,500,DWT_DCT_grayscale,1,471859,0.0010596385784736543,True,,"{'image_loading': 0.1667022705078125, 'message_generation': 0.0, 'compression': 0.0020079612731933594, 'encryption': 0.11081933975219727, 'embedding': 1.5710539817810059, 'quality_analysis': 0.16152334213256836, 'extraction': 1.2881979942321777, 'decryption_decompression': 0.10490798950195312}","(2048, 2048)",4194304,500,4.397582645859516,278,1395,1677,0.2981514609421586,-2.354,2032,387,2064,0.000492095947265625,60.5750048376807,0.0569612979888916,6.0,True,0.0,1.0,3.405212879180908,,
20260116_212128,2026-01-16T21:31:55.111422,baboon_2048_1000_DWT_DCT_grayscale,baboon,2048,2048x2048,1000,DWT_DCT_grayscale,1,471859,0.0021192771569473086,True,,"{'image_loading': 0.16228079795837402, 'message_generation': 0.0, 'compression': 0.002008199691772461, 'encryption': 0.10705375671386719, 'embedding': 1.6626455783843994, 'quality_analysis': 0.16544485092163086, 'extraction': 1.329052448272705, 'decryption_decompression': 0.12294507026672363}","(2048, 2048)",4194304,1000,4.408307615031233,556,1398,1958,0.5107252298263534,-0.958,2480,554,2512,0.000598907470703125,59.756140180200404,0.06878066062927246,6.0,True,0.0,1.0,3.5514307022094727,,
20260116_212128,2026-01-16T21:31:58.685510,baboon_2048_2500_DWT_DCT_grayscale,baboon,2048,2048x2048,2500,DWT_DCT_grayscale,1,471859,0.005298192892368271,True,,"{'image_loading': 0.16176104545593262, 'message_generation': 0.0, 'compression': 0.011752605438232422, 'encryption': 0.1066586971282959, 'embedding': 1.6737382411956787, 'quality_analysis': 0.1660165786743164, 'extraction': 1.301551342010498, 'decryption_decompression': 0.11505341529846191}","(2048, 2048)",4194304,2500,4.419990944489446,1391,1407,2802,0.8922198429693077,-0.12080000000000002,3776,1006,3808,0.00090789794921875,57.89966379624911,0.10546636581420898,6.0,True,0.0,1.0,3.536531925201416,,
20260116_212128,2026-01-16T21:32:02.254850,baboon_2048_5000_DWT_DCT_grayscale,baboon,2048,2048x2048,5000,DWT_DCT_grayscale,1,471859,0.010596385784736541,True,,"{'image_loading': 0.17689919471740723, 'message_generation': 0.002009868621826172, 'compression': 0.0030210018157958984, 'encryption': 0.11395859718322754, 'embedding': 1.7044146060943604, 'quality_analysis': 0.15773916244506836, 'extraction': 1.4425709247589111, 'decryption_decompression': 0.12847590446472168}","(2048, 2048)",4194304,5000,4.420564542645487,2780,1419,4203,1.1896264572924102,0.1594,5920,1749,5952,0.0014190673828125,55.86307952034079,0.16856694221496582,6.0,True,0.0,1.0,3.7290892601013184,,
20260116_212128,2026-01-16T21:32:05.996896,baboon_2048_10000_DWT_DCT_grayscale,baboon,2048,2048x2048,10000,DWT_DCT_grayscale,1,471859,0.021192771569473082,True,,"{'image_loading': 0.1993238925933838, 'message_generation': 0.004018306732177734, 'compression': 0.0, 'encryption': 0.11552548408508301, 'embedding': 1.8486592769622803, 'quality_analysis': 0.1799917221069336, 'extraction': 1.5680418014526367, 'decryption_decompression': 0.13713526725769043}","(2048, 2048)",4194304,10000,4.4195894502073365,5558,1431,6993,1.43000143000143,0.30069999999999997,10192,3231,10224,0.002437591552734375,53.51657182778222,0.2893497943878174,7.0,True,0.0,1.0,4.0526957511901855,,
20260116_212128,2026-01-16T21:32:10.063765,baboon_2048_25000_DWT_DCT_grayscale,baboon,2048,2048x2048,25000,DWT_DCT_grayscale,1,471859,0.05298192892368271,True,,"{'image_loading': 0.1993544101715088, 'message_generation': 0.00402069091796875, 'compression': 0.016919374465942383, 'encryption': 0.14982819557189941, 'embedding': 2.3411316871643066, 'quality_analysis': 0.16623950004577637, 'extraction': 1.9180057048797607, 'decryption_decompression': 0.1796269416809082}","(2048, 2048)",4194304,25000,4.420845504334001,13897,1442,15343,1.6294075474157597,0.38627999999999996,23008,7697,23040,0.0054931640625,49.95289007376358,0.6573419570922852,7.0,True,0.0,1.0,4.975126504898071,,
20260116_212128,2026-01-16T21:32:15.051309,baboon_2048_50000_DWT_DCT_grayscale,baboon,2048,2048x2048,50000,DWT_DCT_grayscale,1,471859,0.10596385784736542,True,,"{'image_loading': 0.18278789520263672, 'message_generation': 0.006532192230224609, 'compression': 0.0243070125579834, 'encryption': 0.10593724250793457, 'embedding': 2.965968132019043, 'quality_analysis': 0.17693066596984863, 'extraction': 2.446556568145752, 'decryption_decompression': 0.24443984031677246}","(2048, 2048)",4194304,50000,4.420770384568954,27794,1452,29250,1.7094017094017093,0.41500000000000004,44352,15134,44384,0.01058197021484375,47.10667991310164,1.2659378051757812,7.0,True,0.0,1.0,6.153459548950195,,
20260116_212128,2026-01-16T21:32:21.224056,baboon_2048_100000_DWT_DCT_grayscale,baboon,2048,2048x2048,100000,DWT_DCT_grayscale,1,471859,0.21192771569473084,True,,"{'image_loading': 0.1799328327178955, 'message_generation': 0.016625404357910156, 'compression': 0.04469943046569824, 'encryption': 0.11964941024780273, 'embedding': 4.263213157653809, 'quality_analysis': 0.19920563697814941, 'extraction': 3.865861654281616, 'decryption_decompression': 0.317080020904541}","(2048, 2048)",4194304,100000,4.420861597228292,55587,1454,57045,1.7530020159523183,0.42955,87040,30027,87072,0.02075958251953125,44.366615989316514,2.3791332244873047,7.0,True,0.0,1.0,9.006267547607422,,
20260116_212128,2026-01-16T21:32:30.248318,baboon_2048_250000_DWT_DCT_grayscale,baboon,2048,2048x2048,250000,DWT_DCT_grayscale,1,471859,0.5298192892368271,False,Decryption failed: 'utf-8' codec can't decode bytes in position 129377-129378: invalid continuation byte,"{'image_loading': 0.17230844497680664, 'message_generation': 0.02861499786376953, 'compression': 0.10792112350463867, 'encryption': 0.10880589485168457, 'embedding': 8.462809324264526, 'quality_analysis': 0.18931031227111816, 'extraction': 7.6605224609375}","(2048, 2048)",4194304,250000,4.420973063311751,138969,1460,140433,1.7802083555859378,0.438268,215024,74623,215056,0.051273345947265625,40.65567342952428,5.591302871704102,10.0,,,,16.846669912338257,,
20260116_212128,2026-01-16T21:32:47.112556,baboon_2048_10_DWT_DCT_color,baboon,2048,2048x2048,10,DWT_DCT_color,3,1415577,7.064257189824361e-06,True,,"{'image_loading': 0.2076115608215332, 'message_generation': 0.0, 'compression': 0.002012968063354492, 'encryption': 0.11106395721435547, 'embedding': 1.8669495582580566, 'quality_analysis': 0.6532514095306396, 'extraction': 0.999885082244873, 'decryption_decompression': 0.12132453918457031}","(2048, 2048, 3)",12582912,10,3.121928094887362,5,448,457,0.02188183807439825,-44.7,528,103,560,4.4504801432291664e-05,64.06970688284751,0.02772243817647298,4.0,True,0.0,1.0,3.962099075317383,"[61.6386846839339, 65.02602375938089, 65.54441220522773]",1.7319706202098095
20260116_212128,2026-01-16T21:32:51.108010,baboon_2048_25_DWT_DCT_color,baboon,2048,2048x2048,25,DWT_DCT_color,3,1415577,1.7660642974560903e-05,True,,"{'image_loading': 0.165693998336792, 'message_generation': 0.008179426193237305, 'compression': 0.0, 'encryption': 0.11371469497680664, 'embedding': 1.8706879615783691, 'quality_analysis': 0.5805175304412842, 'extraction': 1.096724271774292, 'decryption_decompression': 0.10977029800415039}","(2048, 2048, 3)",12582912,25,3.753269689515107,13,718,735,0.034013605442176874,-28.4,848,145,880,6.993611653645833e-05,63.47664355001901,0.03126295407613119,4.0,True,0.0,1.0,3.9452881813049316,"[61.28646617676124, 64.37385009144732, 64.76961438184848]",1.5570945246702135
20260116_212128,2026-01-16T21:32:55.092120,baboon_2048_50_DWT_DCT_color,baboon,2048,2048x2048,50,DWT_DCT_color,3,1415577,3.5321285949121806e-05,True,,"{'image_loading': 0.16695642471313477, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.11850786209106445, 'embedding': 1.904198408126831, 'quality_analysis': 0.6133732795715332, 'extraction': 1.0597748756408691, 'decryption_decompression': 0.10702681541442871}","(2048, 2048, 3)",12582912,50,4.063144940981576,27,943,974,0.0513347022587269,-18.48,1136,194,1168,9.282430013020833e-05,63.03289058935159,0.034175475438435875,4.0,True,0.0,1.0,3.9698376655578613,"[61.058443011293555, 63.8693734745889, 64.17085528217233]",1.4015599045231426
20260116_212128,2026-01-16T21:32:59.099177,baboon_2048_100_DWT_DCT_color,baboon,2048,2048x2048,100,DWT_DCT_color,3,1415577,7.064257189824361e-05,True,,"{'image_loading': 0.1576087474822998, 'message_generation': 0.0, 'compression': 0.0022373199462890625, 'encryption': 0.10760211944580078, 'embedding': 1.8853261470794678, 'quality_analysis': 0.5872700214385986, 'extraction': 1.0919365882873535, 'decryption_decompression': 0.11521601676940918}","(2048, 2048, 3)",12582912,100,4.172990526954634,54,1078,1136,0.0880281690140845,-10.36,1328,224,1360,0.00010808308919270833,62.73853383106001,0.03632314999898275,4.0,True,0.0,1.0,3.950551986694336,"[60.88767592142653, 63.53148755792512, 63.79643801382837]",1.313216391729467
20260116_212128,2026-01-16T21:33:03.084309,baboon_2048_250_DWT_DCT_color,baboon,2048,2048x2048,250,DWT_DCT_color,3,1415577,0.00017660642974560902,True,,"{'image_loading': 0.16849970817565918, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.10898470878601074, 'embedding': 1.934114694595337, 'quality_analysis': 0.5762739181518555, 'extraction': 1.152055263519287, 'decryption_decompression': 0.1444239616394043}","(2048, 2048, 3)",12582912,250,4.410014710941875,140,1393,1537,0.16265452179570591,-5.148,1824,319,1856,0.00014750162760416666,62.11777671437744,0.04145630200703939,4.0,True,0.0,1.0,4.084352254867554,"[60.48378918397206, 62.797972475036595, 63.07156848412366]",1.1607899985749064
20260116_212128,2026-01-16T21:33:07.191320,baboon_2048_500_DWT_DCT_color,baboon,2048,2048x2048,500,DWT_DCT_color,3,1415577,0.00035321285949121804,True,,"{'image_loading': 0.16528010368347168, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.11231255531311035, 'embedding': 1.8827288150787354, 'quality_analysis': 0.5490758419036865, 'extraction': 1.1985161304473877, 'decryption_decompression': 0.11002302169799805}","(2048, 2048, 3)",12582912,500,4.397582645859516,278,1395,1677,0.2981514609421586,-2.354,2032,387,2064,0.000164031982421875,61.89996550528186,0.0434565544128418,4.0,True,0.0,1.0,4.01793646812439,"[60.334771630460764, 62.52396384454519, 62.84116104083961]",1.114309177522814
20260116_212128,2026-01-16T21:33:11.241608,baboon_2048_1000_DWT_DCT_color,baboon,2048,2048x2048,1000,DWT_DCT_color,3,1415577,0.0007064257189824361,True,,"{'image_loading': 0.16380572319030762, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.11394166946411133, 'embedding': 2.08798885345459, 'quality_analysis': 0.7419426441192627, 'extraction': 1.2482125759124756, 'decryption_decompression': 0.15067768096923828}","(2048, 2048, 3)",12582912,1000,4.408307615031233,556,1398,1958,0.5107252298263534,-0.958,2480,554,2512,0.00019963582356770834,61.41775065753168,0.048230250676472984,4.0,True,0.0,1.0,4.506569147109985,"[60.01142622316206, 61.994827151998535, 62.24699859743443]",0.9997362720578082
20260116_212128,2026-01-16T21:33:15.778735,baboon_2048_2500_DWT_DCT_color,baboon,2048,2048x2048,2500,DWT_DCT_color,3,1415577,0.0017660642974560903,True,,"{'image_loading': 0.19283223152160645, 'message_generation': 0.0, 'compression': 0.007074832916259766, 'encryption': 0.14699792861938477, 'embedding': 2.001805305480957, 'quality_analysis': 0.5922718048095703, 'extraction': 1.1958632469177246, 'decryption_decompression': 0.11378931999206543}","(2048, 2048, 3)",12582912,2500,4.419990944489446,1391,1407,2802,0.8922198429693077,-0.12080000000000002,3776,1006,3808,0.0003026326497395833,60.272714693008474,0.06218902269999186,4.0,True,0.0,1.0,4.250634670257568,"[59.12523336499211, 60.78053113143162, 60.912379582601694]",0.8131752792310054
20260116_212128,2026-01-16T21:33:20.051938,baboon_2048_5000_DWT_DCT_color,baboon,2048,2048x2048,5000,DWT_DCT_color,3,1415577,0.0035321285949121805,True,,"{'image_loading': 0.16705083847045898, 'message_generation': 0.0, 'compression': 0.006719112396240234, 'encryption': 0.10301494598388672, 'embedding': 2.022653102874756, 'quality_analysis': 0.5035109519958496, 'extraction': 1.1568467617034912, 'decryption_decompression': 0.1416475772857666}","(2048, 2048, 3)",12582912,5000,4.420564542645487,2780,1419,4203,1.1896264572924102,0.1594,5920,1749,5952,0.0004730224609375,58.893268135934925,0.08466291427612305,4.0,True,0.0,1.0,4.101443290710449,"[58.079352151526706, 59.2517648986336, 59.34868735764446]",0.5768841091135345
20260116_212128,2026-01-16T21:33:24.178353,baboon_2048_10000_DWT_DCT_color,baboon,2048,2048x2048,10000,DWT_DCT_color,3,1415577,0.007064257189824361,True,,"{'image_loading': 0.17035937309265137, 'message_generation': 0.0, 'compression': 0.007987260818481445, 'encryption': 0.16470551490783691, 'embedding': 2.2360548973083496, 'quality_analysis': 0.5372717380523682, 'extraction': 1.3224079608917236, 'decryption_decompression': 0.1320333480834961}","(2048, 2048, 3)",12582912,10000,4.4195894502073365,5558,1431,6993,1.43000143000143,0.30069999999999997,10192,3231,10224,0.000812530517578125,57.02497987684341,0.12953662872314453,4.0,True,0.0,1.0,4.570820093154907,"[56.47044553902204, 57.2777514618801, 57.32674262962809]",0.3926247423826551
20260116_212128,2026-01-16T21:33:28.769224,baboon_2048_25000_DWT_DCT_color,baboon,2048,2048x2048,25000,DWT_DCT_color,3,1415577,0.017660642974560905,True,,"{'image_loading': 0.1638476848602295, 'message_generation': 0.0, 'compression': 0.015667200088500977, 'encryption': 0.10681271553039551, 'embedding': 2.5601093769073486, 'quality_analysis': 0.5152232646942139, 'extraction': 1.6984176635742188, 'decryption_decompression': 0.15504074096679688}","(2048, 2048, 3)",12582912,25000,4.420845504334001,13897,1442,15343,1.6294075474157597,0.38627999999999996,23008,7697,23040,0.0018310546875,53.8998862641132,0.2651725610097249,4.0,True,0.0,1.0,5.215118646621704,"[53.62599892893914, 54.02781614895677, 54.04584371444369]",0.1938073829964638
20260116_212128,2026-01-16T21:33:34.016932,baboon_2048_50000_DWT_DCT_color,baboon,2048,2048x2048,50000,DWT_DCT_color,3,1415577,0.03532128594912181,False,Decryption failed: 'utf-8' codec can't decode byte 0xaa in position 43825: invalid start byte,"{'image_loading': 0.16518402099609375, 'message_generation': 0.0037796497344970703, 'compression': 0.016913414001464844, 'encryption': 0.11649656295776367, 'embedding': 3.37947940826416, 'quality_analysis': 0.5045149326324463, 'extraction': 2.2674195766448975}","(2048, 2048, 3)",12582912,50000,4.420770384568954,27794,1452,29250,1.7094017094017093,0.41500000000000004,44352,15134,44384,0.0035273234049479165,51.22116713937908,0.49095892906188965,4.0,,,,6.562641859054565,"[51.10243895395945, 51.279732524570164, 51.28132993960762]",0.08395603787490578
20260116_212128,2026-01-16T21:33:40.621315,baboon_2048_100000_DWT_DCT_color,baboon,2048,2048x2048,100000,DWT_DCT_color,3,1415577,0.07064257189824362,False,Decryption failed: 'utf-8' codec can't decode byte 0xe5 in position 45888: invalid continuation byte,"{'image_loading': 0.15827202796936035, 'message_generation': 0.01474905014038086, 'compression': 0.04047822952270508, 'encryption': 0.11443829536437988, 'embedding': 4.63173508644104, 'quality_analysis': 0.4800996780395508, 'extraction': 3.623645067214966}","(2048, 2048, 3)",12582912,100000,4.420861597228292,55587,1454,57045,1.7530020159523183,0.42955,87040,30027,87072,0.00691986083984375,48.401442078418505,0.9396381378173828,4.0,,,,9.17279839515686,"[48.33918224124497, 48.44923499723838, 48.41590899677216]",0.04607870853532165
20260116_212128,2026-01-16T21:33:49.818775,baboon_2048_250000_DWT_DCT_color,baboon,2048,2048x2048,250000,DWT_DCT_color,3,1415577,0.17660642974560903,False,Decryption failed: 'utf-8' codec can't decode byte 0xc6 in position 43824: invalid continuation byte,"{'image_loading': 0.16038799285888672, 'message_generation': 0.028512954711914062, 'compression': 0.10495233535766602, 'encryption': 0.11046981811523438, 'embedding': 8.606111526489258, 'quality_analysis': 0.5132689476013184, 'extraction': 7.292207956314087}","(2048, 2048, 3)",12582912,250000,4.420973063311751,138969,1460,140433,1.7802083555859378,0.438268,215024,74623,215056,0.017091115315755207,44.537575575234705,2.2873521645863852,4.0,,,,16.9259672164917,"[44.56940213576688, 44.54558168939465, 44.49774290054258]",0.029797481953897934
20260116_212128,2026-01-16T21:34:06.775386,baboon_2048_500000_DWT_DCT_color,baboon,2048,2048x2048,500000,DWT_DCT_color,3,1415577,0.35321285949121806,False,Decryption failed: 'utf-8' codec can't decode byte 0xbd in position 45889: invalid start byte,"{'image_loading': 0.15851712226867676, 'message_generation': 0.05706644058227539, 'compression': 0.20762419700622559, 'encryption': 0.10473775863647461, 'embedding': 15.592727899551392, 'quality_analysis': 0.5071797370910645, 'extraction': 16.617083311080933}","(2048, 2048, 3)",12582912,500000,4.4209785398214905,277937,1472,279413,1.789465772888162,0.44117399999999996,428336,148955,428368,0.03404362996419271,41.548708514069325,4.552098194758098,8.0,,,,33.36754250526428,"[41.567721988692256, 41.53713614300473, 41.541267410511]",0.013549932490105682
20260116_212128,2026-01-16T21:34:40.170390,baboon_2048_1000000_DWT_DCT_color,baboon,2048,2048x2048,1000000,DWT_DCT_color,3,1415577,0.7064257189824361,False,Decryption failed: 'utf-8' codec can't decode byte 0x89 in position 43824: invalid start byte,"{'image_loading': 0.1694931983947754, 'message_generation': 0.14954710006713867, 'compression': 0.4461033344268799, 'encryption': 0.11338281631469727, 'embedding': 31.39258050918579, 'quality_analysis': 0.4880104064941406, 'extraction': 27.679333686828613}","(2048, 2048, 3)",12582912,1000000,4.420968755520622,555871,1494,557369,1.794143556602538,0.442631,854976,297639,855008,0.06794993082682292,38.659346563136104,8.854162772496542,10.0,,,,60.54675030708313,"[38.67701127088898, 38.651033553687924, 38.6499948648314]",0.012498030341649372
20260116_212128,2026-01-16T21:35:40.756762,peppers_2048_10_DWT_DCT_grayscale,peppers,2048,2048x2048,10,DWT_DCT_grayscale,1,471859,2.1192771569473083e-05,True,,"{'image_loading': 0.17178654670715332, 'message_generation': 0.0007686614990234375, 'compression': 0.0, 'encryption': 0.10164690017700195, 'embedding': 1.4681026935577393, 'quality_analysis': 0.16393113136291504, 'extraction': 1.2000617980957031, 'decryption_decompression': 0.1025996208190918}","(2048, 2048)",4194304,10,3.121928094887362,5,448,457,0.02188183807439825,-44.7,528,103,560,0.000133514404296875,66.41607886381944,0.014841318130493164,4.0,True,0.0,1.0,3.208897352218628,,
20260116_212128,2026-01-16T21:35:43.992060,peppers_2048_25_DWT_DCT_grayscale,peppers,2048,2048x2048,25,DWT_DCT_grayscale,1,471859,5.298192892368271e-05,True,,"{'image_loading': 0.16039419174194336, 'message_generation': 0.0020079612731933594, 'compression': 0.0, 'encryption': 0.10240697860717773, 'embedding': 1.4587056636810303, 'quality_analysis': 0.17143535614013672, 'extraction': 1.197495698928833, 'decryption_decompression': 0.10051727294921875}","(2048, 2048)",4194304,25,3.753269689515107,13,718,735,0.034013605442176874,-28.4,848,145,880,0.000209808349609375,64.65147017946488,0.02228093147277832,4.0,True,0.0,1.0,3.192963123321533,,
20260116_212128,2026-01-16T21:35:47.201203,peppers_2048_50_DWT_DCT_grayscale,peppers,2048,2048x2048,50,DWT_DCT_grayscale,1,471859,0.00010596385784736542,True,,"{'image_loading': 0.15523838996887207, 'message_generation': 0.0, 'compression': 0.0020067691802978516, 'encryption': 0.10176634788513184, 'embedding': 1.4754366874694824, 'quality_analysis': 0.16415071487426758, 'extraction': 1.201446533203125, 'decryption_decompression': 0.11053609848022461}","(2048, 2048)",4194304,50,4.063144940981576,27,943,974,0.0513347022587269,-18.48,1136,194,1168,0.000278472900390625,63.38910170004749,0.029796838760375977,5.0,True,0.0,1.0,3.2105815410614014,,
20260116_212128,2026-01-16T21:35:50.431147,peppers_2048_100_DWT_DCT_grayscale,peppers,2048,2048x2048,100,DWT_DCT_grayscale,1,471859,0.00021192771569473085,True,,"{'image_loading': 0.14993023872375488, 'message_generation': 0.0, 'compression': 0.0020072460174560547, 'encryption': 0.10624074935913086, 'embedding': 1.4666247367858887, 'quality_analysis': 0.1580955982208252, 'extraction': 1.1751608848571777, 'decryption_decompression': 0.10604310035705566}","(2048, 2048)",4194304,100,4.172990526954634,54,1078,1136,0.0880281690140845,-10.36,1328,224,1360,0.000324249267578125,62.820991536765554,0.03396105766296387,5.0,True,0.0,1.0,3.164102554321289,,
20260116_212128,2026-01-16T21:35:53.613653,peppers_2048_250_DWT_DCT_grayscale,peppers,2048,2048x2048,250,DWT_DCT_grayscale,1,471859,0.0005298192892368271,True,,"{'image_loading': 0.15594172477722168, 'message_generation': 0.0, 'compression': 0.002008199691772461, 'encryption': 0.09874129295349121, 'embedding': 1.5916149616241455, 'quality_analysis': 0.16196918487548828, 'extraction': 1.3568432331085205, 'decryption_decompression': 0.10706257820129395}","(2048, 2048)",4194304,250,4.410014710941875,140,1393,1537,0.16265452179570591,-5.148,1824,319,1856,0.0004425048828125,61.4937587412268,0.04610037803649902,5.0,True,0.0,1.0,3.4741811752319336,,
20260116_212128,2026-01-16T21:35:57.104306,peppers_2048_500_DWT_DCT_grayscale,peppers,2048,2048x2048,500,DWT_DCT_grayscale,1,471859,0.0010596385784736543,True,,"{'image_loading': 0.15498661994934082, 'message_generation': 0.0, 'compression': 0.0, 'encryption': 0.10090875625610352, 'embedding': 1.4910662174224854, 'quality_analysis': 0.17033886909484863, 'extraction': 1.432185173034668, 'decryption_decompression': 0.10865330696105957}","(2048, 2048)",4194304,500,4.397582645859516,278,1395,1677,0.2981514609421586,-2.354,2032,387,2064,0.000492095947265625,61.001680390247856,0.05163121223449707,5.0,True,0.0,1.0,3.458138942718506,,
20260116_212128,2026-01-16T21:36:00.576754,peppers_2048_1000_DWT_DCT_grayscale,peppers,2048,2048x2048,1000,DWT_DCT_grayscale,1,471859,0.0021192771569473086,True,,"{'image_loading': 0.1501169204711914, 'message_generation': 0.0, 'compression': 0.0030472278594970703, 'encryption': 0.10097861289978027, 'embedding': 1.521822214126587, 'quality_analysis': 0.16190242767333984, 'extraction': 1.2049400806427002, 'decryption_decompression': 0.10675930976867676}","(2048, 2048)",4194304,1000,4.408307615031233,556,1398,1958,0.5107252298263534,-0.958,2480,554,2512,0.000598907470703125,60.18960007687883,0.062247276306152344,4.0,True,0.0,1.0,3.2495667934417725,,
20260116_212128,2026-01-16T21:36:03.840964,peppers_2048_2500_DWT_DCT_grayscale,peppers,2048,2048x2048,2500,DWT_DCT_grayscale,1,471859,0.005298192892368271,True,,"{'image_loading': 0.1531815528869629, 'message_generation': 0.0020096302032470703, 'compression': 0.0020112991333007812, 'encryption': 0.10250210762023926, 'embedding': 1.5307831764221191, 'quality_analysis': 0.15982580184936523, 'extraction': 1.2401983737945557, 'decryption_decompression': 0.10914182662963867}","(2048, 2048)",4194304,2500,4.419990944489446,1391,1407,2802,0.8922198429693077,-0.12080000000000002,3776,1006,3808,0.00090789794921875,58.35157212437358,0.09504365921020508,5.0,True,0.0,1.0,3.2996537685394287,,
20260116_212128,2026-01-16T21:36:07.163740,peppers_2048_5000_DWT_DCT_grayscale,peppers,2048,2048x2048,5000,DWT_DCT_grayscale,1,471859,0.010596385784736541,True,,"{'image_loading': 0.1501774787902832, 'message_generation': 0.001573801040649414, 'compression': 0.004017829895019531, 'encryption': 0.10037684440612793, 'embedding': 1.591440200805664, 'quality_analysis': 0.17154550552368164, 'extraction': 1.2664718627929688, 'decryption_decompression': 0.11713242530822754}","(2048, 2048)",4194304,5000,4.420564542645487,2780,1419,4203,1.1896264572924102,0.1594,5920,1749,5952,0.0014190673828125,56.468623250297085,0.14662837982177734,5.0,True,0.0,1.0,3.402735948562622,,
20260116_212128,2026-01-16T21:36:10.584912,peppers_2048_10000_DWT_DCT_grayscale,peppers,2048,2048x2048,10000,DWT_DCT_grayscale,1,471859,0.021192771569473082,True,,"{'image_loading': 0.1592879295349121, 'message_generation': 0.0017490386962890625, 'compression': 0.004227876663208008, 'encryption': 0.10251331329345703, 'embedding': 1.7010161876678467, 'quality_analysis': 0.16158270835876465, 'extraction': 1.4160895347595215, 'decryption_decompression': 0.12777066230773926}","(2048, 2048)",4194304,10000,4.4195894502073365,5558,1431,6993,1.43000143000143,0.30069999999999997,10192,3231,10224,0.002437591552734375,54.065960246259735,0.25496721267700195,5.0,True,0.0,1.0,3.6742372512817383,,
